date,open,high,low,close,volume,bar_count,wap,has_gaps
20100518  10:00:00,11267.0,11278.0,11257.0,11266.0,0,129,0.0,0
20100518  10:00:30,11265.0,11270.0,11257.0,11268.0,0,70,0.0,0
20100518  10:01:00,11270.0,11276.0,11269.0,11269.0,0,22,0.0,0
20100518  10:01:30,11268.0,11279.0,11265.0,11276.0,0,36,0.0,0
20100518  10:02:00,11278.0,11280.0,11273.0,11277.0,0,19,0.0,0
20100518  10:02:30,11275.0,11277.0,11267.0,11270.0,0,24,0.0,0
20100518  10:03:00,11272.0,11276.0,11270.0,11274.0,0,14,0.0,0
20100518  10:03:30,11275.0,11277.0,11271.0,11271.0,0,19,0.0,0
20100518  10:04:00,11273.0,11273.0,11249.0,11249.0,0,30,0.0,0
20100518  10:04:30,11251.0,11251.0,11238.0,11245.0,0,24,0.0,0
20100518  10:05:00,11247.0,11249.0,11240.0,11242.0,0,30,0.0,0
20100518  10:05:30,11241.0,11248.0,11239.0,11241.0,0,25,0.0,0
20100518  10:06:00,11240.0,11244.0,11239.0,11239.0,0,12,0.0,0
20100518  10:06:30,11241.0,11252.0,11241.0,11251.0,0,22,0.0,0
20100518  10:07:00,11252.0,11265.0,11252.0,11258.0,0,17,0.0,0
20100518  10:07:30,11259.0,11267.0,11259.0,11267.0,0,9,0.0,0
20100518  10:08:00,11271.0,11272.0,11265.0,11266.0,0,20,0.0,0
20100518  10:08:30,11264.0,11268.0,11260.0,11260.0,0,12,0.0,0
20100518  10:09:00,11262.0,11277.0,11262.0,11277.0,0,16,0.0,0
20100518  10:09:30,11278.0,11281.0,11276.0,11281.0,0,9,0.0,0
20100518  10:10:00,11284.0,11291.0,11284.0,11290.0,0,18,0.0,0
20100518  10:10:30,11289.0,11289.0,11282.0,11284.0,0,14,0.0,0
20100518  10:11:00,11282.0,11284.0,11278.0,11282.0,0,15,0.0,0
20100518  10:11:30,11283.0,11287.0,11281.0,11285.0,0,15,0.0,0
20100518  10:12:00,11286.0,11297.0,11286.0,11297.0,0,16,0.0,0
20100518  10:12:30,11298.0,11301.0,11293.0,11300.0,0,15,0.0,0
20100518  10:13:00,11302.0,11307.0,11302.0,11307.0,0,13,0.0,0
20100518  10:13:30,11306.0,11307.0,11303.0,11307.0,0,14,0.0,0
20100518  10:14:00,11306.0,11308.0,11304.0,11307.0,0,13,0.0,0
20100518  10:14:30,11305.0,11308.0,11298.0,11298.0,0,20,0.0,0
20100518  10:15:00,11300.0,11301.0,11289.0,11290.0,0,21,0.0,0
20100518  10:15:30,11293.0,11293.0,11283.0,11285.0,0,12,0.0,0
20100518  10:16:00,11287.0,11289.0,11284.0,11286.0,0,7,0.0,0
20100518  10:16:30,11288.0,11291.0,11284.0,11290.0,0,15,0.0,0
20100518  10:17:00,11289.0,11292.0,11286.0,11292.0,0,5,0.0,0
20100518  10:17:30,11293.0,11293.0,11287.0,11290.0,0,12,0.0,0
20100518  10:18:00,11288.0,11290.0,11285.0,11287.0,0,10,0.0,0
20100518  10:18:30,11288.0,11291.0,11286.0,11289.0,0,5,0.0,0
20100518  10:19:00,11288.0,11295.0,11287.0,11290.0,0,12,0.0,0
20100518  10:19:30,11292.0,11295.0,11289.0,11292.0,0,15,0.0,0
20100518  10:20:00,11290.0,11300.0,11290.0,11298.0,0,19,0.0,0
20100518  10:20:30,11299.0,11300.0,11293.0,11293.0,0,10,0.0,0
20100518  10:21:00,11292.0,11293.0,11286.0,11286.0,0,9,0.0,0
20100518  10:21:30,11287.0,11289.0,11286.0,11289.0,0,10,0.0,0
20100518  10:22:00,11290.0,11292.0,11286.0,11292.0,0,11,0.0,0
20100518  10:22:30,11291.0,11294.0,11287.0,11290.0,0,14,0.0,0
20100518  10:23:00,11289.0,11292.0,11285.0,11285.0,0,11,0.0,0
20100518  10:23:30,11283.0,11283.0,11278.0,11278.0,0,13,0.0,0
20100518  10:24:00,11280.0,11281.0,11277.0,11279.0,0,5,0.0,0
20100518  10:24:30,11280.0,11281.0,11276.0,11281.0,0,10,0.0,0
20100518  10:25:00,11279.0,11282.0,11279.0,11282.0,0,7,0.0,0
20100518  10:25:30,11283.0,11283.0,11278.0,11281.0,0,9,0.0,0
20100518  10:26:00,11282.0,11282.0,11273.0,11273.0,0,7,0.0,0
20100518  10:26:30,11277.0,11279.0,11275.0,11275.0,0,12,0.0,0
20100518  10:27:00,11274.0,11278.0,11272.0,11274.0,0,16,0.0,0
20100518  10:27:30,11276.0,11278.0,11272.0,11274.0,0,14,0.0,0
20100518  10:28:00,11273.0,11275.0,11268.0,11268.0,0,17,0.0,0
20100518  10:28:30,11269.0,11272.0,11267.0,11272.0,0,15,0.0,0
20100518  10:29:00,11270.0,11274.0,11269.0,11272.0,0,14,0.0,0
20100518  10:29:30,11271.0,11272.0,11266.0,11266.0,0,11,0.0,0
20100518  10:30:00,11268.0,11272.0,11268.0,11271.0,0,15,0.0,0
20100518  10:30:30,11273.0,11274.0,11267.0,11267.0,0,13,0.0,0
20100518  10:31:00,11268.0,11269.0,11264.0,11266.0,0,9,0.0,0
20100518  10:31:30,11268.0,11271.0,11266.0,11271.0,0,6,0.0,0
20100518  10:32:00,11268.0,11270.0,11266.0,11269.0,0,6,0.0,0
20100518  10:32:30,11271.0,11272.0,11263.0,11263.0,0,8,0.0,0
20100518  10:33:00,11265.0,11271.0,11265.0,11268.0,0,8,0.0,0
20100518  10:33:30,11265.0,11271.0,11265.0,11270.0,0,13,0.0,0
20100518  10:34:00,11268.0,11270.0,11257.0,11258.0,0,19,0.0,0
20100518  10:34:30,11257.0,11261.0,11253.0,11253.0,0,22,0.0,0
20100518  10:35:00,11256.0,11257.0,11248.0,11257.0,0,18,0.0,0
20100518  10:35:30,11253.0,11256.0,11247.0,11247.0,0,14,0.0,0
20100518  10:36:00,11246.0,11254.0,11245.0,11252.0,0,38,0.0,0
20100518  10:36:30,11249.0,11254.0,11246.0,11250.0,0,9,0.0,0
20100518  10:37:00,11249.0,11253.0,11249.0,11253.0,0,7,0.0,0
20100518  10:37:30,11251.0,11252.0,11244.0,11244.0,0,7,0.0,0
20100518  10:38:00,11247.0,11250.0,11240.0,11244.0,0,17,0.0,0
20100518  10:38:30,11243.0,11245.0,11238.0,11240.0,0,17,0.0,0
20100518  10:39:00,11242.0,11246.0,11242.0,11244.0,0,5,0.0,0
20100518  10:39:30,11243.0,11248.0,11242.0,11243.0,0,13,0.0,0
20100518  10:40:00,11242.0,11243.0,11240.0,11240.0,0,8,0.0,0
20100518  10:40:30,11238.0,11243.0,11234.0,11240.0,0,19,0.0,0
20100518  10:41:00,11241.0,11241.0,11234.0,11235.0,0,8,0.0,0
20100518  10:41:30,11238.0,11239.0,11235.0,11237.0,0,13,0.0,0
20100518  10:42:00,11238.0,11239.0,11236.0,11236.0,0,16,0.0,0
20100518  10:42:30,11237.0,11245.0,11237.0,11242.0,0,19,0.0,0
20100518  10:43:00,11239.0,11247.0,11238.0,11242.0,0,15,0.0,0
20100518  10:43:30,11243.0,11249.0,11240.0,11249.0,0,12,0.0,0
20100518  10:44:00,11248.0,11252.0,11245.0,11250.0,0,8,0.0,0
20100518  10:44:30,11251.0,11251.0,11248.0,11250.0,0,6,0.0,0
20100518  10:45:00,11251.0,11253.0,11249.0,11251.0,0,7,0.0,0
20100518  10:45:30,11253.0,11253.0,11249.0,11249.0,0,9,0.0,0
20100518  10:46:00,11250.0,11250.0,11246.0,11248.0,0,10,0.0,0
20100518  10:46:30,11249.0,11251.0,11246.0,11246.0,0,10,0.0,0
20100518  10:47:00,11249.0,11250.0,11245.0,11245.0,0,7,0.0,0
20100518  10:47:30,11247.0,11250.0,11245.0,11245.0,0,8,0.0,0
20100518  10:48:00,11244.0,11249.0,11242.0,11243.0,0,12,0.0,0
20100518  10:48:30,11244.0,11244.0,11236.0,11237.0,0,19,0.0,0
20100518  10:49:00,11236.0,11238.0,11231.0,11234.0,0,14,0.0,0
20100518  10:49:30,11233.0,11237.0,11231.0,11236.0,0,12,0.0,0
20100518  10:50:00,11234.0,11239.0,11231.0,11235.0,0,22,0.0,0
20100518  10:50:30,11237.0,11237.0,11232.0,11234.0,0,12,0.0,0
20100518  10:51:00,11231.0,11231.0,11225.0,11228.0,0,11,0.0,0
20100518  10:51:30,11230.0,11233.0,11228.0,11232.0,0,12,0.0,0
20100518  10:52:00,11230.0,11232.0,11228.0,11229.0,0,12,0.0,0
20100518  10:52:30,11227.0,11232.0,11226.0,11229.0,0,11,0.0,0
20100518  10:53:00,11230.0,11230.0,11226.0,11227.0,0,17,0.0,0
20100518  10:53:30,11226.0,11230.0,11223.0,11225.0,0,8,0.0,0
20100518  10:54:00,11224.0,11224.0,11218.0,11222.0,0,7,0.0,0
20100518  10:54:30,11224.0,11228.0,11219.0,11219.0,0,13,0.0,0
20100518  10:55:00,11221.0,11225.0,11217.0,11219.0,0,18,0.0,0
20100518  10:55:30,11217.0,11221.0,11216.0,11217.0,0,9,0.0,0
20100518  10:56:00,11216.0,11218.0,11212.0,11216.0,0,13,0.0,0
20100518  10:56:30,11214.0,11217.0,11214.0,11217.0,0,5,0.0,0
