date,open,high,low,close,volume,bar_count,wap,has_gaps
20100225  10:00:00,20520.0,20566.0,20520.0,20565.0,0,116,0.0,0
20100225  10:00:30,20563.0,20578.0,20555.0,20566.0,0,69,0.0,0
20100225  10:01:00,20568.0,20576.0,20559.0,20560.0,0,61,0.0,0
20100225  10:01:30,20563.0,20563.0,20551.0,20556.0,0,33,0.0,0
20100225  10:02:00,20558.0,20573.0,20552.0,20570.0,0,20,0.0,0
20100225  10:02:30,20568.0,20575.0,20562.0,20562.0,0,28,0.0,0
20100225  10:03:00,20565.0,20566.0,20543.0,20547.0,0,35,0.0,0
20100225  10:03:30,20543.0,20550.0,20543.0,20548.0,0,13,0.0,0
20100225  10:04:00,20545.0,20553.0,20540.0,20549.0,0,16,0.0,0
20100225  10:04:30,20547.0,20561.0,20547.0,20550.0,0,25,0.0,0
20100225  10:05:00,20548.0,20570.0,20544.0,20546.0,0,35,0.0,0
20100225  10:05:30,20544.0,20544.0,20530.0,20532.0,0,27,0.0,0
20100225  10:06:00,20529.0,20532.0,20516.0,20525.0,0,26,0.0,0
20100225  10:06:30,20522.0,20530.0,20518.0,20525.0,0,23,0.0,0
20100225  10:07:00,20527.0,20530.0,20520.0,20530.0,0,14,0.0,0
20100225  10:07:30,20532.0,20534.0,20524.0,20529.0,0,22,0.0,0
20100225  10:08:00,20531.0,20540.0,20530.0,20540.0,0,19,0.0,0
20100225  10:08:30,20542.0,20549.0,20538.0,20543.0,0,12,0.0,0
20100225  10:09:00,20539.0,20553.0,20538.0,20548.0,0,18,0.0,0
20100225  10:09:30,20551.0,20559.0,20544.0,20546.0,0,22,0.0,0
20100225  10:10:00,20548.0,20563.0,20546.0,20557.0,0,30,0.0,0
20100225  10:10:30,20558.0,20567.0,20558.0,20564.0,0,9,0.0,0
20100225  10:11:00,20561.0,20569.0,20560.0,20567.0,0,13,0.0,0
20100225  10:11:30,20565.0,20574.0,20563.0,20566.0,0,16,0.0,0
20100225  10:12:00,20569.0,20571.0,20562.0,20563.0,0,10,0.0,0
20100225  10:12:30,20561.0,20567.0,20555.0,20560.0,0,26,0.0,0
20100225  10:13:00,20557.0,20561.0,20553.0,20558.0,0,21,0.0,0
20100225  10:13:30,20560.0,20566.0,20558.0,20560.0,0,14,0.0,0
20100225  10:14:00,20563.0,20563.0,20557.0,20560.0,0,6,0.0,0
20100225  10:14:30,20561.0,20577.0,20561.0,20565.0,0,17,0.0,0
20100225  10:15:00,20566.0,20602.0,20566.0,20602.0,0,42,0.0,0
20100225  10:15:30,20604.0,20621.0,20604.0,20617.0,0,20,0.0,0
20100225  10:16:00,20620.0,20621.0,20613.0,20619.0,0,14,0.0,0
20100225  10:16:30,20621.0,20642.0,20621.0,20641.0,0,17,0.0,0
20100225  10:17:00,20643.0,20644.0,20637.0,20637.0,0,10,0.0,0
20100225  10:17:30,20640.0,20643.0,20635.0,20638.0,0,10,0.0,0
20100225  10:18:00,20637.0,20638.0,20634.0,20636.0,0,13,0.0,0
