date,open,high,low,close,volume,bar_count,wap,has_gaps
20100106  10:00:00,13163.0,13181.0,13161.0,13168.0,0,71,0.0,0
20100106  10:00:30,13166.0,13170.0,13154.0,13158.0,0,40,0.0,0
20100106  10:01:00,13161.0,13162.0,13150.0,13155.0,0,34,0.0,0
20100106  10:01:30,13157.0,13157.0,13138.0,13145.0,0,38,0.0,0
20100106  10:02:00,13139.0,13150.0,13123.0,13129.0,0,46,0.0,0
20100106  10:02:30,13126.0,13127.0,13116.0,13119.0,0,22,0.0,0
20100106  10:03:00,13116.0,13128.0,13113.0,13121.0,0,32,0.0,0
20100106  10:03:30,13117.0,13121.0,13111.0,13113.0,0,18,0.0,0
20100106  10:04:00,13117.0,13130.0,13115.0,13128.0,0,21,0.0,0
20100106  10:04:30,13129.0,13144.0,13124.0,13139.0,0,35,0.0,0
20100106  10:05:00,13140.0,13169.0,13140.0,13166.0,0,24,0.0,0
20100106  10:05:30,13165.0,13170.0,13161.0,13168.0,0,19,0.0,0
20100106  10:06:00,13171.0,13176.0,13164.0,13166.0,0,42,0.0,0
20100106  10:06:30,13162.0,13171.0,13161.0,13167.0,0,36,0.0,0
20100106  10:07:00,13170.0,13174.0,13156.0,13158.0,0,30,0.0,0
20100106  10:07:30,13156.0,13170.0,13153.0,13170.0,0,24,0.0,0
20100106  10:08:00,13171.0,13173.0,13162.0,13163.0,0,18,0.0,0
20100106  10:08:30,13162.0,13168.0,13159.0,13164.0,0,15,0.0,0
20100106  10:09:00,13167.0,13175.0,13165.0,13167.0,0,25,0.0,0
20100106  10:09:30,13163.0,13173.0,13160.0,13166.0,0,16,0.0,0
20100106  10:10:00,13169.0,13176.0,13165.0,13174.0,0,25,0.0,0
20100106  10:10:30,13171.0,13179.0,13170.0,13178.0,0,23,0.0,0
20100106  10:11:00,13174.0,13179.0,13171.0,13171.0,0,26,0.0,0
20100106  10:11:30,13168.0,13175.0,13167.0,13167.0,0,22,0.0,0
20100106  10:12:00,13166.0,13175.0,13165.0,13170.0,0,24,0.0,0
20100106  10:12:30,13167.0,13178.0,13165.0,13176.0,0,25,0.0,0
20100106  10:13:00,13175.0,13187.0,13169.0,13184.0,0,19,0.0,0
20100106  10:13:30,13182.0,13188.0,13178.0,13182.0,0,29,0.0,0
20100106  10:14:00,13179.0,13192.0,13179.0,13186.0,0,34,0.0,0
20100106  10:14:30,13184.0,13184.0,13174.0,13175.0,0,16,0.0,0
20100106  10:15:00,13174.0,13175.0,13166.0,13173.0,0,20,0.0,0
20100106  10:15:30,13170.0,13184.0,13166.0,13180.0,0,26,0.0,0
20100106  10:16:00,13177.0,13186.0,13177.0,13182.0,0,23,0.0,0
20100106  10:16:30,13179.0,13192.0,13179.0,13184.0,0,16,0.0,0
20100106  10:17:00,13188.0,13195.0,13185.0,13194.0,0,20,0.0,0
20100106  10:17:30,13193.0,13196.0,13187.0,13195.0,0,23,0.0,0
20100106  10:18:00,13193.0,13197.0,13187.0,13191.0,0,19,0.0,0
20100106  10:18:30,13192.0,13200.0,13187.0,13190.0,0,23,0.0,0
20100106  10:19:00,13188.0,13192.0,13178.0,13178.0,0,17,0.0,0
20100106  10:19:30,13180.0,13185.0,13175.0,13178.0,0,19,0.0,0
20100106  10:20:00,13182.0,13185.0,13178.0,13182.0,0,25,0.0,0
