date,open,high,low,close,volume,bar_count,wap,has_gaps
20100324  10:00:00,12154.0,12177.0,12152.0,12167.0,0,96,0.0,0
20100324  10:00:30,12166.0,12170.0,12161.0,12166.0,0,90,0.0,0
20100324  10:01:00,12164.0,12175.0,12157.0,12173.0,0,50,0.0,0
20100324  10:01:30,12171.0,12180.0,12168.0,12176.0,0,37,0.0,0
20100324  10:02:00,12177.0,12178.0,12171.0,12176.0,0,20,0.0,0
20100324  10:02:30,12174.0,12182.0,12173.0,12178.0,0,23,0.0,0
20100324  10:03:00,12182.0,12183.0,12178.0,12180.0,0,19,0.0,0
20100324  10:03:30,12182.0,12182.0,12171.0,12174.0,0,24,0.0,0
20100324  10:04:00,12177.0,12179.0,12171.0,12176.0,0,27,0.0,0
20100324  10:04:30,12174.0,12176.0,12169.0,12172.0,0,18,0.0,0
20100324  10:05:00,12169.0,12173.0,12166.0,12169.0,0,23,0.0,0
20100324  10:05:30,12171.0,12172.0,12165.0,12169.0,0,23,0.0,0
20100324  10:06:00,12167.0,12169.0,12160.0,12162.0,0,22,0.0,0
20100324  10:06:30,12165.0,12165.0,12151.0,12154.0,0,27,0.0,0
20100324  10:07:00,12156.0,12158.0,12148.0,12150.0,0,17,0.0,0
20100324  10:07:30,12153.0,12156.0,12149.0,12152.0,0,20,0.0,0
20100324  10:08:00,12150.0,12157.0,12148.0,12157.0,0,24,0.0,0
20100324  10:08:30,12159.0,12164.0,12157.0,12164.0,0,26,0.0,0
20100324  10:09:00,12163.0,12163.0,12157.0,12159.0,0,13,0.0,0
20100324  10:09:30,12155.0,12163.0,12155.0,12160.0,0,15,0.0,0
20100324  10:10:00,12159.0,12159.0,12154.0,12156.0,0,16,0.0,0
20100324  10:10:30,12158.0,12158.0,12150.0,12152.0,0,20,0.0,0
20100324  10:11:00,12151.0,12153.0,12146.0,12149.0,0,22,0.0,0
20100324  10:11:30,12147.0,12155.0,12147.0,12151.0,0,23,0.0,0
20100324  10:12:00,12150.0,12150.0,12143.0,12145.0,0,24,0.0,0
20100324  10:12:30,12147.0,12148.0,12142.0,12144.0,0,13,0.0,0
20100324  10:13:00,12140.0,12149.0,12140.0,12144.0,0,24,0.0,0
20100324  10:13:30,12141.0,12148.0,12139.0,12142.0,0,24,0.0,0
20100324  10:14:00,12143.0,12151.0,12141.0,12151.0,0,21,0.0,0
20100324  10:14:30,12152.0,12156.0,12148.0,12154.0,0,19,0.0,0
20100324  10:15:00,12152.0,12159.0,12152.0,12157.0,0,11,0.0,0
20100324  10:15:30,12155.0,12160.0,12154.0,12154.0,0,11,0.0,0
20100324  10:16:00,12156.0,12160.0,12156.0,12159.0,0,6,0.0,0
20100324  10:16:30,12157.0,12157.0,12150.0,12157.0,0,20,0.0,0
20100324  10:17:00,12155.0,12158.0,12150.0,12158.0,0,11,0.0,0
20100324  10:17:30,12156.0,12157.0,12151.0,12157.0,0,12,0.0,0
20100324  10:18:00,12154.0,12158.0,12151.0,12154.0,0,10,0.0,0
20100324  10:18:30,12152.0,12154.0,12147.0,12153.0,0,16,0.0,0
20100324  10:19:00,12151.0,12151.0,12145.0,12150.0,0,11,0.0,0
20100324  10:19:30,12152.0,12153.0,12137.0,12139.0,0,19,0.0,0
20100324  10:20:00,12142.0,12143.0,12134.0,12135.0,0,19,0.0,0
20100324  10:20:30,12138.0,12141.0,12132.0,12140.0,0,19,0.0,0
20100324  10:21:00,12141.0,12141.0,12135.0,12139.0,0,12,0.0,0
20100324  10:21:30,12138.0,12141.0,12135.0,12135.0,0,8,0.0,0
20100324  10:22:00,12136.0,12138.0,12131.0,12131.0,0,11,0.0,0
20100324  10:22:30,12132.0,12136.0,12129.0,12130.0,0,14,0.0,0
20100324  10:23:00,12133.0,12133.0,12123.0,12123.0,0,18,0.0,0
20100324  10:23:30,12121.0,12124.0,12118.0,12118.0,0,15,0.0,0
20100324  10:24:00,12119.0,12125.0,12116.0,12125.0,0,14,0.0,0
20100324  10:24:30,12123.0,12130.0,12122.0,12127.0,0,21,0.0,0
20100324  10:25:00,12125.0,12132.0,12125.0,12127.0,0,11,0.0,0
20100324  10:25:30,12129.0,12130.0,12127.0,12127.0,0,6,0.0,0
20100324  10:26:00,12129.0,12131.0,12126.0,12131.0,0,11,0.0,0
20100324  10:26:30,12134.0,12135.0,12130.0,12131.0,0,9,0.0,0
20100324  10:27:00,12130.0,12133.0,12125.0,12128.0,0,16,0.0,0
20100324  10:27:30,12129.0,12132.0,12125.0,12130.0,0,8,0.0,0
20100324  10:28:00,12132.0,12134.0,12129.0,12131.0,0,11,0.0,0
20100324  10:28:30,12132.0,12132.0,12125.0,12125.0,0,9,0.0,0
20100324  10:29:00,12127.0,12133.0,12127.0,12131.0,0,15,0.0,0
20100324  10:29:30,12134.0,12137.0,12132.0,12135.0,0,15,0.0,0
20100324  10:30:00,12133.0,12141.0,12133.0,12140.0,0,12,0.0,0
20100324  10:30:30,12139.0,12144.0,12138.0,12144.0,0,14,0.0,0
20100324  10:31:00,12146.0,12146.0,12142.0,12142.0,0,4,0.0,0
20100324  10:31:30,12145.0,12145.0,12135.0,12141.0,0,14,0.0,0
20100324  10:32:00,12141.0,12142.0,12136.0,12139.0,0,16,0.0,0
20100324  10:32:30,12137.0,12138.0,12134.0,12137.0,0,9,0.0,0
20100324  10:33:00,12140.0,12141.0,12134.0,12140.0,0,16,0.0,0
20100324  10:33:30,12137.0,12140.0,12135.0,12135.0,0,9,0.0,0
20100324  10:34:00,12137.0,12140.0,12133.0,12139.0,0,8,0.0,0
20100324  10:34:30,12135.0,12139.0,12130.0,12134.0,0,15,0.0,0
20100324  10:35:00,12137.0,12137.0,12130.0,12135.0,0,19,0.0,0
20100324  10:35:30,12132.0,12139.0,12130.0,12137.0,0,11,0.0,0
20100324  10:36:00,12135.0,12137.0,12132.0,12136.0,0,13,0.0,0
20100324  10:36:30,12137.0,12137.0,12131.0,12137.0,0,10,0.0,0
20100324  10:37:00,12135.0,12137.0,12133.0,12134.0,0,11,0.0,0
20100324  10:37:30,12137.0,12138.0,12132.0,12138.0,0,7,0.0,0
20100324  10:38:00,12140.0,12140.0,12131.0,12134.0,0,13,0.0,0
20100324  10:38:30,12137.0,12138.0,12133.0,12136.0,0,11,0.0,0
20100324  10:39:00,12138.0,12139.0,12132.0,12136.0,0,14,0.0,0
20100324  10:39:30,12138.0,12138.0,12132.0,12132.0,0,16,0.0,0
20100324  10:40:00,12133.0,12137.0,12129.0,12136.0,0,21,0.0,0
20100324  10:40:30,12134.0,12138.0,12132.0,12135.0,0,10,0.0,0
20100324  10:41:00,12138.0,12139.0,12131.0,12132.0,0,13,0.0,0
20100324  10:41:30,12132.0,12138.0,12132.0,12134.0,0,13,0.0,0
20100324  10:42:00,12131.0,12136.0,12131.0,12133.0,0,10,0.0,0
20100324  10:42:30,12131.0,12134.0,12126.0,12130.0,0,28,0.0,0
20100324  10:43:00,12132.0,12134.0,12126.0,12131.0,0,16,0.0,0
20100324  10:43:30,12130.0,12132.0,12127.0,12128.0,0,12,0.0,0
20100324  10:44:00,12124.0,12133.0,12124.0,12129.0,0,9,0.0,0
20100324  10:44:30,12128.0,12132.0,12123.0,12127.0,0,15,0.0,0
20100324  10:45:00,12129.0,12130.0,12123.0,12126.0,0,13,0.0,0
20100324  10:45:30,12125.0,12127.0,12120.0,12121.0,0,17,0.0,0
20100324  10:46:00,12120.0,12123.0,12116.0,12123.0,0,14,0.0,0
20100324  10:46:30,12121.0,12125.0,12115.0,12125.0,0,19,0.0,0
20100324  10:47:00,12127.0,12127.0,12123.0,12123.0,0,7,0.0,0
20100324  10:47:30,12121.0,12133.0,12121.0,12132.0,0,15,0.0,0
20100324  10:48:00,12129.0,12133.0,12128.0,12130.0,0,10,0.0,0
20100324  10:48:30,12131.0,12134.0,12130.0,12133.0,0,9,0.0,0
20100324  10:49:00,12132.0,12133.0,12123.0,12133.0,0,11,0.0,0
20100324  10:49:30,12132.0,12132.0,12124.0,12125.0,0,6,0.0,0
20100324  10:50:00,12127.0,12132.0,12127.0,12129.0,0,13,0.0,0
20100324  10:50:30,12127.0,12130.0,12123.0,12129.0,0,16,0.0,0
20100324  10:51:00,12130.0,12133.0,12125.0,12127.0,0,15,0.0,0
20100324  10:51:30,12125.0,12133.0,12125.0,12129.0,0,16,0.0,0
20100324  10:52:00,12128.0,12130.0,12126.0,12128.0,0,5,0.0,0
20100324  10:52:30,12126.0,12133.0,12126.0,12128.0,0,10,0.0,0
20100324  10:53:00,12127.0,12132.0,12127.0,12129.0,0,7,0.0,0
20100324  10:53:30,12131.0,12133.0,12124.0,12133.0,0,10,0.0,0
20100324  10:54:00,12131.0,12133.0,12128.0,12129.0,0,7,0.0,0
20100324  10:54:30,12130.0,12130.0,12127.0,12129.0,0,8,0.0,0
20100324  10:55:00,12130.0,12130.0,12124.0,12127.0,0,8,0.0,0
20100324  10:55:30,12125.0,12133.0,12123.0,12126.0,0,26,0.0,0
20100324  10:56:00,12124.0,12131.0,12124.0,12131.0,0,9,0.0,0
20100324  10:56:30,12132.0,12132.0,12127.0,12130.0,0,12,0.0,0
20100324  10:57:00,12127.0,12131.0,12124.0,12124.0,0,13,0.0,0
20100324  10:57:30,12127.0,12129.0,12118.0,12121.0,0,26,0.0,0
20100324  10:58:00,12123.0,12124.0,12117.0,12121.0,0,12,0.0,0
20100324  10:58:30,12118.0,12122.0,12116.0,12118.0,0,10,0.0,0
20100324  10:59:00,12116.0,12120.0,12114.0,12116.0,0,14,0.0,0
20100324  10:59:30,12119.0,12123.0,12114.0,12120.0,0,20,0.0,0
20100324  11:00:00,12119.0,12125.0,12119.0,12120.0,0,16,0.0,0
20100324  11:00:30,12121.0,12121.0,12118.0,12118.0,0,5,0.0,0
20100324  11:01:00,12117.0,12121.0,12117.0,12121.0,0,9,0.0,0
20100324  11:01:30,12122.0,12123.0,12120.0,12120.0,0,10,0.0,0
20100324  11:02:00,12122.0,12122.0,12117.0,12122.0,0,16,0.0,0
20100324  11:02:30,12121.0,12124.0,12119.0,12122.0,0,15,0.0,0
20100324  11:03:00,12121.0,12127.0,12121.0,12121.0,0,16,0.0,0
20100324  11:03:30,12124.0,12124.0,12117.0,12119.0,0,15,0.0,0
20100324  11:04:00,12122.0,12125.0,12121.0,12122.0,0,10,0.0,0
20100324  11:04:30,12119.0,12125.0,12116.0,12123.0,0,21,0.0,0
20100324  11:05:00,12124.0,12128.0,12123.0,12123.0,0,9,0.0,0
20100324  11:05:30,12125.0,12127.0,12120.0,12124.0,0,15,0.0,0
20100324  11:06:00,12121.0,12126.0,12121.0,12124.0,0,9,0.0,0
20100324  11:06:30,12127.0,12128.0,12124.0,12124.0,0,15,0.0,0
20100324  11:07:00,12126.0,12129.0,12122.0,12122.0,0,22,0.0,0
20100324  11:07:30,12125.0,12135.0,12125.0,12135.0,0,12,0.0,0
20100324  11:08:00,12134.0,12146.0,12134.0,12143.0,0,13,0.0,0
20100324  11:08:30,12145.0,12145.0,12138.0,12138.0,0,13,0.0,0
20100324  11:09:00,12139.0,12148.0,12139.0,12146.0,0,14,0.0,0
