date,open,high,low,close,volume,bar_count,wap,has_gaps
20100118  10:00:00,21412.0,21438.0,21395.0,21434.0,0,88,0.0,0
20100118  10:00:30,21437.0,21441.0,21419.0,21428.0,0,58,0.0,0
20100118  10:01:00,21430.0,21437.0,21395.0,21406.0,0,65,0.0,0
20100118  10:01:30,21404.0,21405.0,21388.0,21395.0,0,43,0.0,0
20100118  10:02:00,21392.0,21399.0,21384.0,21386.0,0,30,0.0,0
20100118  10:02:30,21384.0,21384.0,21350.0,21355.0,0,64,0.0,0
20100118  10:03:00,21358.0,21358.0,21342.0,21346.0,0,59,0.0,0
20100118  10:03:30,21343.0,21349.0,21335.0,21339.0,0,39,0.0,0
20100118  10:04:00,21342.0,21352.0,21338.0,21344.0,0,30,0.0,0
20100118  10:04:30,21342.0,21354.0,21337.0,21346.0,0,25,0.0,0
20100118  10:05:00,21343.0,21350.0,21332.0,21335.0,0,33,0.0,0
20100118  10:05:30,21337.0,21339.0,21321.0,21322.0,0,37,0.0,0
20100118  10:06:00,21324.0,21327.0,21319.0,21325.0,0,24,0.0,0
20100118  10:06:30,21322.0,21332.0,21322.0,21328.0,0,19,0.0,0
20100118  10:07:00,21330.0,21334.0,21324.0,21334.0,0,19,0.0,0
20100118  10:07:30,21338.0,21347.0,21333.0,21342.0,0,27,0.0,0
20100118  10:08:00,21345.0,21350.0,21340.0,21343.0,0,25,0.0,0
20100118  10:08:30,21345.0,21362.0,21345.0,21359.0,0,20,0.0,0
20100118  10:09:00,21356.0,21369.0,21356.0,21359.0,0,23,0.0,0
20100118  10:09:30,21357.0,21367.0,21357.0,21366.0,0,22,0.0,0
20100118  10:10:00,21364.0,21373.0,21361.0,21372.0,0,26,0.0,0
20100118  10:10:30,21369.0,21371.0,21357.0,21364.0,0,32,0.0,0
20100118  10:11:00,21362.0,21364.0,21356.0,21361.0,0,27,0.0,0
20100118  10:11:30,21363.0,21368.0,21360.0,21363.0,0,28,0.0,0
20100118  10:12:00,21361.0,21369.0,21361.0,21368.0,0,17,0.0,0
20100118  10:12:30,21367.0,21369.0,21355.0,21364.0,0,21,0.0,0
20100118  10:13:00,21362.0,21366.0,21356.0,21363.0,0,25,0.0,0
20100118  10:13:30,21361.0,21364.0,21357.0,21359.0,0,26,0.0,0
20100118  10:14:00,21362.0,21362.0,21340.0,21350.0,0,21,0.0,0
20100118  10:14:30,21347.0,21350.0,21340.0,21344.0,0,29,0.0,0
20100118  10:15:00,21341.0,21348.0,21340.0,21344.0,0,16,0.0,0
20100118  10:15:30,21342.0,21343.0,21330.0,21331.0,0,20,0.0,0
20100118  10:16:00,21335.0,21339.0,21326.0,21332.0,0,36,0.0,0
20100118  10:16:30,21328.0,21335.0,21323.0,21334.0,0,34,0.0,0
20100118  10:17:00,21332.0,21341.0,21328.0,21339.0,0,22,0.0,0
20100118  10:17:30,21337.0,21350.0,21337.0,21350.0,0,31,0.0,0
20100118  10:18:00,21353.0,21366.0,21348.0,21366.0,0,28,0.0,0
20100118  10:18:30,21363.0,21371.0,21359.0,21369.0,0,23,0.0,0
20100118  10:19:00,21371.0,21374.0,21365.0,21372.0,0,25,0.0,0
20100118  10:19:30,21369.0,21384.0,21369.0,21384.0,0,26,0.0,0
