date,open,high,low,close,volume,bar_count,wap,has_gaps
20100205  10:00:00,11245.0,11248.0,11173.0,11188.0,0,160,0.0,0
20100205  10:00:30,11187.0,11199.0,11182.0,11191.0,0,87,0.0,0
20100205  10:01:00,11189.0,11209.0,11188.0,11203.0,0,105,0.0,0
20100205  10:01:30,11206.0,11210.0,11197.0,11202.0,0,81,0.0,0
20100205  10:02:00,11201.0,11212.0,11199.0,11209.0,0,69,0.0,0
20100205  10:02:30,11207.0,11207.0,11183.0,11188.0,0,90,0.0,0
20100205  10:03:00,11186.0,11195.0,11181.0,11189.0,0,66,0.0,0
20100205  10:03:30,11192.0,11197.0,11185.0,11193.0,0,46,0.0,0
20100205  10:04:00,11195.0,11210.0,11195.0,11210.0,0,36,0.0,0
20100205  10:04:30,11207.0,11217.0,11202.0,11217.0,0,42,0.0,0
20100205  10:05:00,11215.0,11232.0,11212.0,11222.0,0,39,0.0,0
20100205  10:05:30,11221.0,11233.0,11217.0,11220.0,0,53,0.0,0
20100205  10:06:00,11223.0,11228.0,11200.0,11206.0,0,62,0.0,0
20100205  10:06:30,11203.0,11210.0,11201.0,11206.0,0,40,0.0,0
20100205  10:07:00,11203.0,11209.0,11197.0,11203.0,0,59,0.0,0
20100205  10:07:30,11205.0,11210.0,11199.0,11209.0,0,42,0.0,0
20100205  10:08:00,11210.0,11210.0,11201.0,11210.0,0,41,0.0,0
20100205  10:08:30,11207.0,11213.0,11194.0,11199.0,0,45,0.0,0
20100205  10:09:00,11199.0,11203.0,11194.0,11196.0,0,48,0.0,0
20100205  10:09:30,11193.0,11200.0,11187.0,11187.0,0,54,0.0,0
20100205  10:10:00,11184.0,11192.0,11182.0,11183.0,0,53,0.0,0
20100205  10:10:30,11181.0,11184.0,11173.0,11177.0,0,46,0.0,0
20100205  10:11:00,11175.0,11180.0,11170.0,11178.0,0,43,0.0,0
20100205  10:11:30,11175.0,11180.0,11170.0,11176.0,0,45,0.0,0
20100205  10:12:00,11172.0,11185.0,11171.0,11182.0,0,59,0.0,0
20100205  10:12:30,11180.0,11190.0,11176.0,11189.0,0,33,0.0,0
20100205  10:13:00,11189.0,11191.0,11185.0,11188.0,0,21,0.0,0
20100205  10:13:30,11189.0,11193.0,11183.0,11183.0,0,35,0.0,0
20100205  10:14:00,11186.0,11199.0,11183.0,11199.0,0,35,0.0,0
20100205  10:14:30,11196.0,11200.0,11189.0,11195.0,0,34,0.0,0
20100205  10:15:00,11193.0,11205.0,11192.0,11205.0,0,34,0.0,0
20100205  10:15:30,11202.0,11205.0,11196.0,11203.0,0,35,0.0,0
20100205  10:16:00,11202.0,11209.0,11199.0,11209.0,0,29,0.0,0
20100205  10:16:30,11208.0,11213.0,11201.0,11210.0,0,28,0.0,0
20100205  10:17:00,11207.0,11215.0,11207.0,11209.0,0,18,0.0,0
20100205  10:17:30,11205.0,11220.0,11203.0,11217.0,0,31,0.0,0
20100205  10:18:00,11220.0,11225.0,11217.0,11220.0,0,22,0.0,0
20100205  10:18:30,11219.0,11222.0,11212.0,11218.0,0,22,0.0,0
20100205  10:19:00,11217.0,11225.0,11215.0,11225.0,0,29,0.0,0
20100205  10:19:30,11224.0,11227.0,11218.0,11227.0,0,19,0.0,0
20100205  10:20:00,11228.0,11228.0,11220.0,11225.0,0,23,0.0,0
20100205  10:20:30,11223.0,11235.0,11223.0,11223.0,0,30,0.0,0
20100205  10:21:00,11226.0,11236.0,11225.0,11236.0,0,25,0.0,0
20100205  10:21:30,11234.0,11238.0,11230.0,11237.0,0,28,0.0,0
20100205  10:22:00,11234.0,11239.0,11230.0,11239.0,0,27,0.0,0
20100205  10:22:30,11237.0,11240.0,11227.0,11237.0,0,34,0.0,0
20100205  10:23:00,11236.0,11237.0,11228.0,11232.0,0,31,0.0,0
20100205  10:23:30,11231.0,11234.0,11221.0,11225.0,0,39,0.0,0
20100205  10:24:00,11223.0,11229.0,11217.0,11220.0,0,30,0.0,0
20100205  10:24:30,11218.0,11226.0,11215.0,11217.0,0,34,0.0,0
20100205  10:25:00,11216.0,11222.0,11214.0,11217.0,0,26,0.0,0
20100205  10:25:30,11215.0,11219.0,11211.0,11215.0,0,26,0.0,0
20100205  10:26:00,11219.0,11223.0,11215.0,11219.0,0,24,0.0,0
20100205  10:26:30,11220.0,11221.0,11208.0,11213.0,0,32,0.0,0
20100205  10:27:00,11212.0,11216.0,11205.0,11209.0,0,30,0.0,0
20100205  10:27:30,11212.0,11215.0,11207.0,11211.0,0,31,0.0,0
20100205  10:28:00,11214.0,11222.0,11210.0,11220.0,0,33,0.0,0
20100205  10:28:30,11221.0,11229.0,11217.0,11226.0,0,22,0.0,0
20100205  10:29:00,11223.0,11234.0,11223.0,11230.0,0,20,0.0,0
20100205  10:29:30,11233.0,11235.0,11226.0,11232.0,0,21,0.0,0
20100205  10:30:00,11231.0,11237.0,11227.0,11231.0,0,23,0.0,0
20100205  10:30:30,11234.0,11234.0,11227.0,11232.0,0,20,0.0,0
20100205  10:31:00,11231.0,11232.0,11225.0,11232.0,0,22,0.0,0
20100205  10:31:30,11233.0,11237.0,11229.0,11230.0,0,18,0.0,0
20100205  10:32:00,11233.0,11236.0,11226.0,11231.0,0,20,0.0,0
20100205  10:32:30,11228.0,11233.0,11221.0,11231.0,0,44,0.0,0
20100205  10:33:00,11228.0,11231.0,11226.0,11228.0,0,17,0.0,0
20100205  10:33:30,11229.0,11230.0,11214.0,11223.0,0,35,0.0,0
20100205  10:34:00,11221.0,11225.0,11210.0,11220.0,0,52,0.0,0
20100205  10:34:30,11217.0,11222.0,11211.0,11220.0,0,28,0.0,0
20100205  10:35:00,11217.0,11218.0,11203.0,11216.0,0,41,0.0,0
20100205  10:35:30,11212.0,11214.0,11208.0,11211.0,0,12,0.0,0
20100205  10:36:00,11209.0,11213.0,11206.0,11212.0,0,16,0.0,0
20100205  10:36:30,11211.0,11211.0,11204.0,11210.0,0,24,0.0,0
20100205  10:37:00,11209.0,11211.0,11206.0,11211.0,0,19,0.0,0
20100205  10:37:30,11210.0,11212.0,11203.0,11212.0,0,14,0.0,0
20100205  10:38:00,11210.0,11213.0,11206.0,11212.0,0,12,0.0,0
20100205  10:38:30,11211.0,11214.0,11209.0,11214.0,0,15,0.0,0
20100205  10:39:00,11212.0,11215.0,11206.0,11210.0,0,26,0.0,0
20100205  10:39:30,11207.0,11211.0,11203.0,11211.0,0,24,0.0,0
20100205  10:40:00,11209.0,11210.0,11202.0,11206.0,0,26,0.0,0
20100205  10:40:30,11210.0,11210.0,11198.0,11208.0,0,49,0.0,0
20100205  10:41:00,11206.0,11208.0,11201.0,11208.0,0,31,0.0,0
20100205  10:41:30,11205.0,11208.0,11200.0,11200.0,0,16,0.0,0
