date,open,high,low,close,volume,bar_count,wap,has_gaps
20100108  10:00:00,22302.0,22321.0,22283.0,22302.0,0,93,0.0,0
20100108  10:00:30,22300.0,22314.0,22285.0,22297.0,0,57,0.0,0
20100108  10:01:00,22295.0,22314.0,22286.0,22304.0,0,49,0.0,0
20100108  10:01:30,22301.0,22310.0,22286.0,22292.0,0,55,0.0,0
20100108  10:02:00,22294.0,22294.0,22271.0,22279.0,0,25,0.0,0
20100108  10:02:30,22282.0,22282.0,22271.0,22280.0,0,18,0.0,0
20100108  10:03:00,22277.0,22280.0,22273.0,22273.0,0,11,0.0,0
20100108  10:03:30,22276.0,22283.0,22271.0,22277.0,0,19,0.0,0
20100108  10:04:00,22279.0,22282.0,22274.0,22276.0,0,14,0.0,0
20100108  10:04:30,22274.0,22282.0,22269.0,22270.0,0,21,0.0,0
20100108  10:05:00,22269.0,22278.0,22267.0,22269.0,0,24,0.0,0
20100108  10:05:30,22267.0,22275.0,22260.0,22265.0,0,32,0.0,0
20100108  10:06:00,22267.0,22270.0,22254.0,22259.0,0,20,0.0,0
20100108  10:06:30,22262.0,22277.0,22255.0,22271.0,0,32,0.0,0
20100108  10:07:00,22267.0,22271.0,22239.0,22268.0,0,16,0.0,0
20100108  10:07:30,22271.0,22271.0,22263.0,22267.0,0,19,0.0,0
20100108  10:08:00,22264.0,22281.0,22261.0,22269.0,0,27,0.0,0
20100108  10:08:30,22272.0,22275.0,22251.0,22251.0,0,22,0.0,0
20100108  10:09:00,22249.0,22251.0,22243.0,22246.0,0,19,0.0,0
20100108  10:09:30,22243.0,22253.0,22242.0,22252.0,0,24,0.0,0
20100108  10:10:00,22249.0,22264.0,22246.0,22254.0,0,35,0.0,0
20100108  10:10:30,22256.0,22262.0,22247.0,22259.0,0,34,0.0,0
20100108  10:11:00,22261.0,22267.0,22250.0,22267.0,0,26,0.0,0
20100108  10:11:30,22269.0,22269.0,22245.0,22248.0,0,24,0.0,0
20100108  10:12:00,22250.0,22256.0,22243.0,22250.0,0,16,0.0,0
20100108  10:12:30,22247.0,22250.0,22234.0,22240.0,0,21,0.0,0
20100108  10:13:00,22238.0,22254.0,22235.0,22250.0,0,27,0.0,0
20100108  10:13:30,22244.0,22252.0,22240.0,22249.0,0,15,0.0,0
20100108  10:14:00,22247.0,22253.0,22245.0,22251.0,0,12,0.0,0
20100108  10:14:30,22254.0,22275.0,22247.0,22275.0,0,30,0.0,0
20100108  10:15:00,22276.0,22294.0,22273.0,22294.0,0,19,0.0,0
20100108  10:15:30,22292.0,22297.0,22287.0,22289.0,0,9,0.0,0
20100108  10:16:00,22291.0,22300.0,22287.0,22297.0,0,20,0.0,0
20100108  10:16:30,22294.0,22300.0,22293.0,22297.0,0,21,0.0,0
20100108  10:17:00,22299.0,22305.0,22299.0,22304.0,0,8,0.0,0
20100108  10:17:30,22302.0,22307.0,22296.0,22303.0,0,14,0.0,0
20100108  10:18:00,22300.0,22303.0,22298.0,22303.0,0,9,0.0,0
20100108  10:18:30,22301.0,22303.0,22294.0,22298.0,0,15,0.0,0
20100108  10:19:00,22300.0,22306.0,22289.0,22294.0,0,15,0.0,0
20100108  10:19:30,22297.0,22297.0,22288.0,22290.0,0,14,0.0,0
20100108  10:20:00,22287.0,22289.0,22280.0,22284.0,0,14,0.0,0
20100108  10:20:30,22280.0,22286.0,22272.0,22286.0,0,14,0.0,0
20100108  10:21:00,22285.0,22287.0,22276.0,22279.0,0,11,0.0,0
20100108  10:21:30,22282.0,22298.0,22279.0,22295.0,0,18,0.0,0
20100108  10:22:00,22297.0,22311.0,22296.0,22311.0,0,12,0.0,0
20100108  10:22:30,22309.0,22323.0,22301.0,22322.0,0,17,0.0,0
20100108  10:23:00,22321.0,22328.0,22321.0,22325.0,0,9,0.0,0
20100108  10:23:30,22322.0,22328.0,22314.0,22317.0,0,13,0.0,0
20100108  10:24:00,22320.0,22320.0,22312.0,22314.0,0,11,0.0,0
20100108  10:24:30,22316.0,22316.0,22307.0,22311.0,0,8,0.0,0
20100108  10:25:00,22309.0,22315.0,22309.0,22313.0,0,10,0.0,0
20100108  10:25:30,22311.0,22317.0,22307.0,22315.0,0,16,0.0,0
20100108  10:26:00,22313.0,22316.0,22309.0,22311.0,0,9,0.0,0
20100108  10:26:30,22308.0,22311.0,22304.0,22311.0,0,9,0.0,0
20100108  10:27:00,22309.0,22314.0,22306.0,22309.0,0,16,0.0,0
20100108  10:27:30,22311.0,22312.0,22306.0,22309.0,0,7,0.0,0
20100108  10:28:00,22312.0,22312.0,22297.0,22300.0,0,10,0.0,0
20100108  10:28:30,22301.0,22304.0,22297.0,22303.0,0,12,0.0,0
20100108  10:29:00,22305.0,22305.0,22290.0,22290.0,0,10,0.0,0
20100108  10:29:30,22289.0,22294.0,22289.0,22290.0,0,7,0.0,0
20100108  10:30:00,22288.0,22293.0,22287.0,22292.0,0,13,0.0,0
20100108  10:30:30,22294.0,22295.0,22290.0,22294.0,0,9,0.0,0
20100108  10:31:00,22292.0,22297.0,22290.0,22290.0,0,12,0.0,0
20100108  10:31:30,22294.0,22295.0,22289.0,22293.0,0,9,0.0,0
20100108  10:32:00,22296.0,22306.0,22289.0,22306.0,0,22,0.0,0
20100108  10:32:30,22305.0,22328.0,22303.0,22328.0,0,22,0.0,0
20100108  10:33:00,22330.0,22334.0,22329.0,22329.0,0,9,0.0,0
20100108  10:33:30,22332.0,22339.0,22321.0,22326.0,0,18,0.0,0
20100108  10:34:00,22323.0,22324.0,22315.0,22318.0,0,11,0.0,0
20100108  10:34:30,22315.0,22315.0,22296.0,22296.0,0,14,0.0,0
20100108  10:35:00,22298.0,22301.0,22277.0,22281.0,0,15,0.0,0
20100108  10:35:30,22279.0,22279.0,22271.0,22274.0,0,11,0.0,0
20100108  10:36:00,22276.0,22276.0,22268.0,22268.0,0,15,0.0,0
20100108  10:36:30,22265.0,22272.0,22262.0,22262.0,0,13,0.0,0
20100108  10:37:00,22260.0,22265.0,22252.0,22252.0,0,10,0.0,0
20100108  10:37:30,22257.0,22259.0,22250.0,22254.0,0,13,0.0,0
20100108  10:38:00,22252.0,22257.0,22250.0,22254.0,0,6,0.0,0
20100108  10:38:30,22258.0,22258.0,22253.0,22255.0,0,6,0.0,0
20100108  10:39:00,22253.0,22266.0,22253.0,22260.0,0,12,0.0,0
20100108  10:39:30,22257.0,22260.0,22252.0,22256.0,0,13,0.0,0
20100108  10:40:00,22258.0,22271.0,22258.0,22267.0,0,13,0.0,0
20100108  10:40:30,22269.0,22275.0,22269.0,22269.0,0,7,0.0,0
20100108  10:41:00,22272.0,22273.0,22268.0,22270.0,0,6,0.0,0
20100108  10:41:30,22266.0,22271.0,22262.0,22265.0,0,12,0.0,0
20100108  10:42:00,22269.0,22280.0,22267.0,22275.0,0,11,0.0,0
20100108  10:42:30,22278.0,22278.0,22267.0,22270.0,0,9,0.0,0
20100108  10:43:00,22273.0,22273.0,22266.0,22270.0,0,9,0.0,0
20100108  10:43:30,22272.0,22276.0,22267.0,22269.0,0,18,0.0,0
20100108  10:44:00,22264.0,22272.0,22264.0,22268.0,0,6,0.0,0
20100108  10:44:30,22270.0,22274.0,22268.0,22268.0,0,9,0.0,0
20100108  10:45:00,22266.0,22272.0,22266.0,22271.0,0,7,0.0,0
20100108  10:45:30,22267.0,22278.0,22267.0,22272.0,0,12,0.0,0
20100108  10:46:00,22273.0,22276.0,22270.0,22274.0,0,11,0.0,0
20100108  10:46:30,22277.0,22278.0,22271.0,22275.0,0,12,0.0,0
20100108  10:47:00,22272.0,22275.0,22269.0,22272.0,0,11,0.0,0
20100108  10:47:30,22270.0,22273.0,22263.0,22265.0,0,12,0.0,0
20100108  10:48:00,22267.0,22269.0,22261.0,22269.0,0,9,0.0,0
20100108  10:48:30,22273.0,22292.0,22268.0,22288.0,0,17,0.0,0
20100108  10:49:00,22285.0,22295.0,22283.0,22295.0,0,6,0.0,0
20100108  10:49:30,22298.0,22301.0,22291.0,22296.0,0,10,0.0,0
20100108  10:50:00,22292.0,22299.0,22289.0,22292.0,0,9,0.0,0
