date,open,high,low,close,volume,bar_count,wap,has_gaps
20100903  10:00:00,11715.0,11719.0,11702.0,11706.0,0,166,0.0,0
20100903  10:00:30,11704.0,11711.0,11697.0,11701.0,0,94,0.0,0
20100903  10:01:00,11700.0,11711.0,11700.0,11705.0,0,77,0.0,0
20100903  10:01:30,11708.0,11714.0,11704.0,11710.0,0,39,0.0,0
20100903  10:02:00,11707.0,11711.0,11698.0,11703.0,0,42,0.0,0
20100903  10:02:30,11702.0,11704.0,11693.0,11693.0,0,46,0.0,0
20100903  10:03:00,11695.0,11700.0,11693.0,11696.0,0,35,0.0,0
20100903  10:03:30,11699.0,11702.0,11697.0,11699.0,0,23,0.0,0
20100903  10:04:00,11698.0,11706.0,11698.0,11706.0,0,18,0.0,0
20100903  10:04:30,11704.0,11706.0,11700.0,11700.0,0,15,0.0,0
20100903  10:05:00,11703.0,11707.0,11701.0,11705.0,0,24,0.0,0
20100903  10:05:30,11706.0,11714.0,11705.0,11710.0,0,26,0.0,0
20100903  10:06:00,11709.0,11718.0,11709.0,11716.0,0,28,0.0,0
20100903  10:06:30,11714.0,11720.0,11710.0,11716.0,0,31,0.0,0
20100903  10:07:00,11713.0,11718.0,11711.0,11717.0,0,31,0.0,0
20100903  10:07:30,11715.0,11721.0,11712.0,11716.0,0,29,0.0,0
20100903  10:08:00,11715.0,11719.0,11711.0,11712.0,0,22,0.0,0
20100903  10:08:30,11715.0,11715.0,11707.0,11711.0,0,23,0.0,0
20100903  10:09:00,11710.0,11713.0,11706.0,11710.0,0,10,0.0,0
20100903  10:09:30,11713.0,11713.0,11702.0,11704.0,0,14,0.0,0
20100903  10:10:00,11705.0,11705.0,11698.0,11701.0,0,18,0.0,0
20100903  10:10:30,11700.0,11701.0,11689.0,11690.0,0,23,0.0,0
20100903  10:11:00,11693.0,11693.0,11689.0,11690.0,0,11,0.0,0
20100903  10:11:30,11691.0,11696.0,11690.0,11694.0,0,13,0.0,0
20100903  10:12:00,11692.0,11697.0,11691.0,11692.0,0,8,0.0,0
20100903  10:12:30,11693.0,11694.0,11689.0,11689.0,0,9,0.0,0
20100903  10:13:00,11691.0,11695.0,11691.0,11694.0,0,9,0.0,0
20100903  10:13:30,11693.0,11695.0,11687.0,11695.0,0,15,0.0,0
20100903  10:14:00,11694.0,11698.0,11692.0,11697.0,0,9,0.0,0
20100903  10:14:30,11696.0,11696.0,11689.0,11692.0,0,12,0.0,0
20100903  10:15:00,11693.0,11696.0,11690.0,11691.0,0,16,0.0,0
20100903  10:15:30,11692.0,11699.0,11692.0,11696.0,0,14,0.0,0
20100903  10:16:00,11698.0,11700.0,11692.0,11692.0,0,13,0.0,0
20100903  10:16:30,11695.0,11696.0,11693.0,11696.0,0,14,0.0,0
20100903  10:17:00,11694.0,11701.0,11694.0,11700.0,0,16,0.0,0
20100903  10:17:30,11702.0,11705.0,11700.0,11701.0,0,10,0.0,0
20100903  10:18:00,11703.0,11705.0,11699.0,11702.0,0,14,0.0,0
20100903  10:18:30,11704.0,11709.0,11702.0,11708.0,0,12,0.0,0
20100903  10:19:00,11706.0,11709.0,11704.0,11706.0,0,14,0.0,0
20100903  10:19:30,11705.0,11705.0,11701.0,11701.0,0,10,0.0,0
20100903  10:20:00,11700.0,11705.0,11699.0,11704.0,0,11,0.0,0
20100903  10:20:30,11701.0,11704.0,11698.0,11702.0,0,15,0.0,0
20100903  10:21:00,11705.0,11705.0,11702.0,11705.0,0,7,0.0,0
20100903  10:21:30,11703.0,11707.0,11703.0,11703.0,0,10,0.0,0
20100903  10:22:00,11704.0,11707.0,11702.0,11705.0,0,9,0.0,0
20100903  10:22:30,11704.0,11709.0,11703.0,11706.0,0,13,0.0,0
20100903  10:23:00,11708.0,11711.0,11703.0,11711.0,0,11,0.0,0
20100903  10:23:30,11712.0,11717.0,11709.0,11716.0,0,18,0.0,0
20100903  10:24:00,11716.0,11720.0,11714.0,11716.0,0,11,0.0,0
20100903  10:24:30,11714.0,11720.0,11713.0,11720.0,0,12,0.0,0
20100903  10:25:00,11721.0,11724.0,11719.0,11724.0,0,14,0.0,0
20100903  10:25:30,11721.0,11732.0,11719.0,11730.0,0,15,0.0,0
20100903  10:26:00,11732.0,11737.0,11730.0,11737.0,0,11,0.0,0
20100903  10:26:30,11738.0,11738.0,11733.0,11733.0,0,10,0.0,0
20100903  10:27:00,11734.0,11738.0,11731.0,11737.0,0,11,0.0,0
20100903  10:27:30,11736.0,11736.0,11733.0,11735.0,0,5,0.0,0
20100903  10:28:00,11738.0,11741.0,11737.0,11739.0,0,10,0.0,0
20100903  10:28:30,11740.0,11742.0,11733.0,11738.0,0,10,0.0,0
20100903  10:29:00,11736.0,11738.0,11734.0,11734.0,0,4,0.0,0
20100903  10:29:30,11735.0,11735.0,11730.0,11733.0,0,11,0.0,0
20100903  10:30:00,11731.0,11735.0,11731.0,11733.0,0,8,0.0,0
20100903  10:30:30,11732.0,11735.0,11731.0,11731.0,0,9,0.0,0
20100903  10:31:00,11733.0,11736.0,11731.0,11733.0,0,7,0.0,0
20100903  10:31:30,11736.0,11736.0,11733.0,11735.0,0,4,0.0,0
20100903  10:32:00,11734.0,11737.0,11730.0,11732.0,0,23,0.0,0
20100903  10:32:30,11730.0,11731.0,11729.0,11730.0,0,7,0.0,0
20100903  10:33:00,11728.0,11732.0,11726.0,11730.0,0,8,0.0,0
20100903  10:33:30,11731.0,11733.0,11730.0,11732.0,0,11,0.0,0
20100903  10:34:00,11731.0,11733.0,11729.0,11732.0,0,18,0.0,0
20100903  10:34:30,11730.0,11730.0,11725.0,11725.0,0,11,0.0,0
20100903  10:35:00,11728.0,11731.0,11722.0,11728.0,0,13,0.0,0
20100903  10:35:30,11730.0,11730.0,11721.0,11724.0,0,16,0.0,0
20100903  10:36:00,11726.0,11735.0,11725.0,11735.0,0,18,0.0,0
20100903  10:36:30,11738.0,11738.0,11732.0,11735.0,0,6,0.0,0
20100903  10:37:00,11733.0,11735.0,11729.0,11731.0,0,10,0.0,0
20100903  10:37:30,11734.0,11734.0,11730.0,11730.0,0,7,0.0,0
20100903  10:38:00,11729.0,11734.0,11728.0,11733.0,0,11,0.0,0
20100903  10:38:30,11735.0,11735.0,11731.0,11734.0,0,10,0.0,0
20100903  10:39:00,11738.0,11746.0,11738.0,11746.0,0,20,0.0,0
20100903  10:39:30,11747.0,11747.0,11741.0,11747.0,0,7,0.0,0
20100903  10:40:00,11745.0,11751.0,11745.0,11747.0,0,15,0.0,0
20100903  10:40:30,11745.0,11747.0,11741.0,11744.0,0,15,0.0,0
20100903  10:41:00,11746.0,11746.0,11742.0,11744.0,0,11,0.0,0
20100903  10:41:30,11744.0,11747.0,11740.0,11744.0,0,15,0.0,0
20100903  10:42:00,11745.0,11747.0,11744.0,11744.0,0,3,0.0,0
20100903  10:42:30,11746.0,11746.0,11743.0,11743.0,0,6,0.0,0
20100903  10:43:00,11741.0,11743.0,11741.0,11741.0,0,6,0.0,0
20100903  10:43:30,11739.0,11739.0,11732.0,11732.0,0,4,0.0,0
20100903  10:44:00,11733.0,11733.0,11729.0,11731.0,0,8,0.0,0
20100903  10:44:30,11729.0,11734.0,11728.0,11734.0,0,11,0.0,0
20100903  10:45:00,11735.0,11737.0,11733.0,11735.0,0,9,0.0,0
20100903  10:45:30,11737.0,11737.0,11726.0,11727.0,0,8,0.0,0
20100903  10:46:00,11730.0,11733.0,11727.0,11727.0,0,10,0.0,0
20100903  10:46:30,11729.0,11733.0,11728.0,11732.0,0,11,0.0,0
20100903  10:47:00,11734.0,11734.0,11727.0,11731.0,0,17,0.0,0
20100903  10:47:30,11730.0,11730.0,11726.0,11728.0,0,10,0.0,0
20100903  10:48:00,11729.0,11731.0,11725.0,11727.0,0,12,0.0,0
20100903  10:48:30,11728.0,11736.0,11724.0,11731.0,0,25,0.0,0
20100903  10:49:00,11730.0,11735.0,11728.0,11729.0,0,24,0.0,0
20100903  10:49:30,11727.0,11734.0,11724.0,11731.0,0,26,0.0,0
20100903  10:50:00,11732.0,11733.0,11730.0,11731.0,0,10,0.0,0
20100903  10:50:30,11730.0,11733.0,11729.0,11732.0,0,23,0.0,0
20100903  10:51:00,11731.0,11731.0,11726.0,11727.0,0,13,0.0,0
20100903  10:51:30,11728.0,11733.0,11727.0,11727.0,0,16,0.0,0
20100903  10:52:00,11728.0,11732.0,11727.0,11729.0,0,10,0.0,0
20100903  10:52:30,11731.0,11731.0,11727.0,11729.0,0,11,0.0,0
20100903  10:53:00,11727.0,11731.0,11725.0,11729.0,0,13,0.0,0
20100903  10:53:30,11728.0,11733.0,11727.0,11728.0,0,9,0.0,0
20100903  10:54:00,11730.0,11730.0,11727.0,11727.0,0,8,0.0,0
20100903  10:54:30,11726.0,11726.0,11721.0,11721.0,0,12,0.0,0
20100903  10:55:00,11723.0,11730.0,11723.0,11729.0,0,9,0.0,0
20100903  10:55:30,11731.0,11731.0,11723.0,11723.0,0,22,0.0,0
20100903  10:56:00,11720.0,11720.0,11710.0,11715.0,0,19,0.0,0
20100903  10:56:30,11717.0,11717.0,11712.0,11712.0,0,10,0.0,0
20100903  10:57:00,11713.0,11716.0,11708.0,11709.0,0,15,0.0,0
20100903  10:57:30,11708.0,11712.0,11708.0,11710.0,0,16,0.0,0
20100903  10:58:00,11708.0,11712.0,11708.0,11712.0,0,8,0.0,0
20100903  10:58:30,11714.0,11715.0,11705.0,11706.0,0,23,0.0,0
20100903  10:59:00,11705.0,11709.0,11705.0,11706.0,0,10,0.0,0
20100903  10:59:30,11708.0,11709.0,11705.0,11709.0,0,8,0.0,0
20100903  11:00:00,11712.0,11712.0,11706.0,11706.0,0,7,0.0,0
20100903  11:00:30,11708.0,11713.0,11708.0,11710.0,0,12,0.0,0
20100903  11:01:00,11709.0,11712.0,11709.0,11710.0,0,6,0.0,0
20100903  11:01:30,11712.0,11716.0,11712.0,11714.0,0,6,0.0,0
20100903  11:02:00,11713.0,11714.0,11709.0,11709.0,0,16,0.0,0
20100903  11:02:30,11708.0,11710.0,11705.0,11709.0,0,7,0.0,0
20100903  11:03:00,11710.0,11713.0,11709.0,11713.0,0,9,0.0,0
20100903  11:03:30,11710.0,11710.0,11705.0,11710.0,0,9,0.0,0
20100903  11:04:00,11708.0,11716.0,11708.0,11716.0,0,11,0.0,0
20100903  11:04:30,11717.0,11717.0,11709.0,11711.0,0,10,0.0,0
20100903  11:05:00,11710.0,11713.0,11708.0,11708.0,0,9,0.0,0
20100903  11:05:30,11707.0,11710.0,11707.0,11710.0,0,7,0.0,0
20100903  11:06:00,11708.0,11710.0,11708.0,11709.0,0,3,0.0,0
20100903  11:06:30,11711.0,11711.0,11707.0,11710.0,0,6,0.0,0
20100903  11:07:00,11712.0,11716.0,11711.0,11715.0,0,12,0.0,0
20100903  11:07:30,11713.0,11716.0,11712.0,11713.0,0,13,0.0,0
20100903  11:08:00,11715.0,11715.0,11710.0,11710.0,0,6,0.0,0
20100903  11:08:30,11709.0,11713.0,11706.0,11713.0,0,8,0.0,0
20100903  11:09:00,11714.0,11714.0,11709.0,11713.0,0,10,0.0,0
