date,open,high,low,close,volume,bar_count,wap,has_gaps
20100428  10:00:00,20873.0,20904.0,20871.0,20894.0,0,124,0.0,0
20100428  10:00:30,20897.0,20915.0,20894.0,20912.0,0,101,0.0,0
20100428  10:01:00,20915.0,20921.0,20901.0,20907.0,0,68,0.0,0
20100428  10:01:30,20904.0,20914.0,20897.0,20914.0,0,65,0.0,0
20100428  10:02:00,20912.0,20919.0,20909.0,20914.0,0,44,0.0,0
20100428  10:02:30,20916.0,20931.0,20914.0,20931.0,0,43,0.0,0
20100428  10:03:00,20929.0,20936.0,20924.0,20933.0,0,38,0.0,0
20100428  10:03:30,20931.0,20933.0,20923.0,20923.0,0,39,0.0,0
20100428  10:04:00,20921.0,20928.0,20916.0,20919.0,0,54,0.0,0
20100428  10:04:30,20921.0,20930.0,20919.0,20928.0,0,25,0.0,0
20100428  10:05:00,20925.0,20934.0,20924.0,20932.0,0,27,0.0,0
20100428  10:05:30,20929.0,20933.0,20926.0,20933.0,0,19,0.0,0
20100428  10:06:00,20929.0,20936.0,20923.0,20929.0,0,26,0.0,0
20100428  10:06:30,20932.0,20934.0,20929.0,20931.0,0,16,0.0,0
20100428  10:07:00,20933.0,20937.0,20929.0,20931.0,0,20,0.0,0
20100428  10:07:30,20929.0,20936.0,20926.0,20928.0,0,35,0.0,0
20100428  10:08:00,20930.0,20942.0,20926.0,20942.0,0,42,0.0,0
20100428  10:08:30,20941.0,20948.0,20940.0,20945.0,0,18,0.0,0
20100428  10:09:00,20947.0,20956.0,20944.0,20949.0,0,26,0.0,0
20100428  10:09:30,20947.0,20960.0,20947.0,20960.0,0,24,0.0,0
20100428  10:10:00,20957.0,20959.0,20949.0,20955.0,0,27,0.0,0
20100428  10:10:30,20957.0,20965.0,20954.0,20960.0,0,14,0.0,0
20100428  10:11:00,20963.0,20971.0,20961.0,20971.0,0,13,0.0,0
20100428  10:11:30,20969.0,20978.0,20969.0,20978.0,0,8,0.0,0
20100428  10:12:00,20982.0,20992.0,20982.0,20988.0,0,20,0.0,0
20100428  10:12:30,20990.0,20996.0,20988.0,20994.0,0,22,0.0,0
20100428  10:13:00,20997.0,21008.0,20996.0,21005.0,0,33,0.0,0
20100428  10:13:30,21006.0,21010.0,20992.0,20997.0,0,29,0.0,0
20100428  10:14:00,20993.0,21000.0,20992.0,20993.0,0,22,0.0,0
20100428  10:14:30,20991.0,20996.0,20980.0,20988.0,0,31,0.0,0
20100428  10:15:00,20991.0,20991.0,20977.0,20984.0,0,20,0.0,0
20100428  10:15:30,20987.0,20987.0,20967.0,20973.0,0,22,0.0,0
20100428  10:16:00,20970.0,20971.0,20963.0,20965.0,0,15,0.0,0
20100428  10:16:30,20967.0,20970.0,20960.0,20970.0,0,21,0.0,0
20100428  10:17:00,20968.0,20972.0,20965.0,20971.0,0,18,0.0,0
20100428  10:17:30,20974.0,20974.0,20968.0,20971.0,0,10,0.0,0
20100428  10:18:00,20969.0,20970.0,20964.0,20967.0,0,15,0.0,0
20100428  10:18:30,20969.0,20970.0,20960.0,20963.0,0,13,0.0,0
20100428  10:19:00,20961.0,20961.0,20953.0,20957.0,0,17,0.0,0
20100428  10:19:30,20955.0,20964.0,20946.0,20946.0,0,24,0.0,0
20100428  10:20:00,20948.0,20956.0,20947.0,20952.0,0,15,0.0,0
20100428  10:20:30,20954.0,20960.0,20951.0,20958.0,0,13,0.0,0
20100428  10:21:00,20956.0,20959.0,20950.0,20951.0,0,21,0.0,0
20100428  10:21:30,20955.0,20955.0,20948.0,20950.0,0,14,0.0,0
20100428  10:22:00,20951.0,20954.0,20948.0,20948.0,0,17,0.0,0
20100428  10:22:30,20951.0,20951.0,20943.0,20947.0,0,12,0.0,0
20100428  10:23:00,20944.0,20948.0,20941.0,20945.0,0,9,0.0,0
20100428  10:23:30,20943.0,20951.0,20940.0,20946.0,0,27,0.0,0
20100428  10:24:00,20947.0,20948.0,20945.0,20946.0,0,8,0.0,0
20100428  10:24:30,20944.0,20947.0,20939.0,20942.0,0,12,0.0,0
20100428  10:25:00,20940.0,20946.0,20937.0,20942.0,0,18,0.0,0
20100428  10:25:30,20939.0,20944.0,20936.0,20936.0,0,16,0.0,0
20100428  10:26:00,20934.0,20939.0,20933.0,20939.0,0,9,0.0,0
20100428  10:26:30,20937.0,20937.0,20931.0,20937.0,0,17,0.0,0
20100428  10:27:00,20935.0,20935.0,20920.0,20929.0,0,30,0.0,0
20100428  10:27:30,20931.0,20933.0,20925.0,20932.0,0,14,0.0,0
20100428  10:28:00,20929.0,20933.0,20925.0,20928.0,0,24,0.0,0
