date,open,high,low,close,volume,bar_count,wap,has_gaps
20100621  10:00:00,20532.0,20666.0,20532.0,20646.0,0,198,0.0,0
20100621  10:00:30,20643.0,20651.0,20632.0,20632.0,0,124,0.0,0
20100621  10:01:00,20635.0,20643.0,20628.0,20640.0,0,89,0.0,0
20100621  10:01:30,20642.0,20654.0,20635.0,20648.0,0,64,0.0,0
20100621  10:02:00,20650.0,20676.0,20650.0,20671.0,0,57,0.0,0
20100621  10:02:30,20674.0,20678.0,20671.0,20674.0,0,34,0.0,0
20100621  10:03:00,20676.0,20685.0,20671.0,20685.0,0,48,0.0,0
20100621  10:03:30,20681.0,20684.0,20673.0,20679.0,0,40,0.0,0
20100621  10:04:00,20677.0,20677.0,20667.0,20669.0,0,49,0.0,0
20100621  10:04:30,20671.0,20696.0,20670.0,20696.0,0,53,0.0,0
20100621  10:05:00,20699.0,20727.0,20698.0,20717.0,0,43,0.0,0
20100621  10:05:30,20715.0,20738.0,20715.0,20738.0,0,48,0.0,0
20100621  10:06:00,20737.0,20759.0,20734.0,20747.0,0,59,0.0,0
20100621  10:06:30,20752.0,20757.0,20744.0,20756.0,0,44,0.0,0
20100621  10:07:00,20752.0,20753.0,20741.0,20742.0,0,31,0.0,0
20100621  10:07:30,20740.0,20744.0,20722.0,20724.0,0,29,0.0,0
20100621  10:08:00,20723.0,20735.0,20721.0,20726.0,0,26,0.0,0
20100621  10:08:30,20724.0,20727.0,20717.0,20717.0,0,25,0.0,0
20100621  10:09:00,20718.0,20727.0,20716.0,20727.0,0,26,0.0,0
20100621  10:09:30,20729.0,20731.0,20716.0,20717.0,0,43,0.0,0
20100621  10:10:00,20719.0,20734.0,20717.0,20725.0,0,43,0.0,0
20100621  10:10:30,20727.0,20732.0,20721.0,20723.0,0,30,0.0,0
20100621  10:11:00,20725.0,20729.0,20718.0,20718.0,0,23,0.0,0
20100621  10:11:30,20721.0,20722.0,20710.0,20710.0,0,22,0.0,0
20100621  10:12:00,20712.0,20718.0,20705.0,20709.0,0,19,0.0,0
20100621  10:12:30,20707.0,20707.0,20696.0,20696.0,0,20,0.0,0
20100621  10:13:00,20695.0,20695.0,20678.0,20679.0,0,21,0.0,0
20100621  10:13:30,20681.0,20685.0,20676.0,20678.0,0,28,0.0,0
20100621  10:14:00,20680.0,20686.0,20678.0,20678.0,0,22,0.0,0
20100621  10:14:30,20681.0,20683.0,20672.0,20674.0,0,22,0.0,0
20100621  10:15:00,20672.0,20680.0,20668.0,20680.0,0,20,0.0,0
20100621  10:15:30,20677.0,20681.0,20674.0,20675.0,0,15,0.0,0
20100621  10:16:00,20677.0,20689.0,20675.0,20687.0,0,25,0.0,0
20100621  10:16:30,20684.0,20700.0,20684.0,20700.0,0,30,0.0,0
20100621  10:17:00,20698.0,20700.0,20690.0,20690.0,0,20,0.0,0
20100621  10:17:30,20692.0,20701.0,20691.0,20699.0,0,31,0.0,0
20100621  10:18:00,20701.0,20702.0,20687.0,20697.0,0,25,0.0,0
20100621  10:18:30,20695.0,20700.0,20685.0,20700.0,0,21,0.0,0
