date,open,high,low,close,volume,bar_count,wap,has_gaps
20100811  10:00:00,21537.0,21539.0,21504.0,21507.0,0,105,0.0,0
20100811  10:00:30,21512.0,21544.0,21510.0,21541.0,0,72,0.0,0
20100811  10:01:00,21539.0,21553.0,21538.0,21551.0,0,32,0.0,0
20100811  10:01:30,21549.0,21551.0,21539.0,21542.0,0,15,0.0,0
20100811  10:02:00,21540.0,21545.0,21534.0,21534.0,0,15,0.0,0
20100811  10:02:30,21532.0,21532.0,21523.0,21523.0,0,15,0.0,0
20100811  10:03:00,21520.0,21522.0,21512.0,21515.0,0,11,0.0,0
20100811  10:03:30,21517.0,21528.0,21517.0,21526.0,0,8,0.0,0
20100811  10:04:00,21528.0,21530.0,21524.0,21528.0,0,8,0.0,0
20100811  10:04:30,21530.0,21537.0,21527.0,21537.0,0,8,0.0,0
20100811  10:05:00,21536.0,21540.0,21534.0,21536.0,0,13,0.0,0
20100811  10:05:30,21534.0,21538.0,21534.0,21536.0,0,6,0.0,0
20100811  10:06:00,21534.0,21542.0,21534.0,21542.0,0,9,0.0,0
20100811  10:06:30,21540.0,21554.0,21540.0,21552.0,0,14,0.0,0
20100811  10:07:00,21555.0,21555.0,21547.0,21553.0,0,20,0.0,0
20100811  10:07:30,21549.0,21562.0,21549.0,21558.0,0,19,0.0,0
20100811  10:08:00,21560.0,21569.0,21560.0,21567.0,0,12,0.0,0
20100811  10:08:30,21569.0,21572.0,21563.0,21571.0,0,18,0.0,0
20100811  10:09:00,21573.0,21580.0,21567.0,21578.0,0,26,0.0,0
20100811  10:09:30,21580.0,21589.0,21577.0,21585.0,0,16,0.0,0
20100811  10:10:00,21588.0,21599.0,21588.0,21599.0,0,9,0.0,0
20100811  10:10:30,21600.0,21606.0,21598.0,21606.0,0,12,0.0,0
20100811  10:11:00,21608.0,21610.0,21605.0,21605.0,0,8,0.0,0
20100811  10:11:30,21608.0,21610.0,21605.0,21610.0,0,8,0.0,0
20100811  10:12:00,21612.0,21626.0,21611.0,21626.0,0,15,0.0,0
20100811  10:12:30,21624.0,21639.0,21624.0,21637.0,0,15,0.0,0
20100811  10:13:00,21639.0,21641.0,21633.0,21634.0,0,15,0.0,0
20100811  10:13:30,21631.0,21638.0,21631.0,21638.0,0,8,0.0,0
20100811  10:14:00,21640.0,21649.0,21638.0,21649.0,0,7,0.0,0
20100811  10:14:30,21646.0,21648.0,21642.0,21646.0,0,8,0.0,0
20100811  10:15:00,21650.0,21660.0,21646.0,21658.0,0,10,0.0,0
20100811  10:15:30,21660.0,21662.0,21648.0,21648.0,0,14,0.0,0
20100811  10:16:00,21646.0,21647.0,21639.0,21646.0,0,18,0.0,0
20100811  10:16:30,21644.0,21646.0,21638.0,21640.0,0,7,0.0,0
20100811  10:17:00,21643.0,21645.0,21635.0,21643.0,0,13,0.0,0
20100811  10:17:30,21645.0,21652.0,21645.0,21647.0,0,13,0.0,0
20100811  10:18:00,21649.0,21651.0,21646.0,21649.0,0,7,0.0,0
20100811  10:18:30,21646.0,21647.0,21641.0,21641.0,0,5,0.0,0
20100811  10:19:00,21638.0,21646.0,21637.0,21637.0,0,8,0.0,0
20100811  10:19:30,21635.0,21642.0,21635.0,21642.0,0,10,0.0,0
20100811  10:20:00,21638.0,21643.0,21638.0,21640.0,0,10,0.0,0
20100811  10:20:30,21642.0,21644.0,21636.0,21642.0,0,10,0.0,0
20100811  10:21:00,21640.0,21646.0,21640.0,21640.0,0,8,0.0,0
20100811  10:21:30,21642.0,21647.0,21640.0,21640.0,0,14,0.0,0
20100811  10:22:00,21641.0,21641.0,21633.0,21635.0,0,8,0.0,0
20100811  10:22:30,21633.0,21640.0,21630.0,21640.0,0,10,0.0,0
20100811  10:23:00,21637.0,21645.0,21634.0,21645.0,0,7,0.0,0
20100811  10:23:30,21647.0,21650.0,21647.0,21650.0,0,3,0.0,0
