date,open,high,low,close,volume,bar_count,wap,has_gaps
20100315  10:00:00,21067.0,21067.0,21027.0,21037.0,0,202,0.0,0
20100315  10:00:30,21035.0,21046.0,21013.0,21038.0,0,88,0.0,0
20100315  10:01:00,21036.0,21039.0,21024.0,21033.0,0,50,0.0,0
20100315  10:01:30,21036.0,21038.0,21011.0,21022.0,0,35,0.0,0
20100315  10:02:00,21020.0,21031.0,21019.0,21031.0,0,23,0.0,0
20100315  10:02:30,21029.0,21029.0,21020.0,21023.0,0,16,0.0,0
20100315  10:03:00,21025.0,21027.0,21021.0,21027.0,0,10,0.0,0
20100315  10:03:30,21029.0,21038.0,21029.0,21035.0,0,12,0.0,0
20100315  10:04:00,21038.0,21043.0,21035.0,21041.0,0,9,0.0,0
20100315  10:04:30,21039.0,21046.0,21033.0,21036.0,0,20,0.0,0
20100315  10:05:00,21034.0,21036.0,21014.0,21014.0,0,21,0.0,0
20100315  10:05:30,21016.0,21025.0,21016.0,21022.0,0,16,0.0,0
20100315  10:06:00,21020.0,21021.0,21014.0,21021.0,0,13,0.0,0
20100315  10:06:30,21023.0,21026.0,21020.0,21023.0,0,12,0.0,0
20100315  10:07:00,21026.0,21030.0,21017.0,21017.0,0,15,0.0,0
20100315  10:07:30,21019.0,21019.0,21016.0,21016.0,0,8,0.0,0
20100315  10:08:00,21012.0,21014.0,21004.0,21004.0,0,14,0.0,0
20100315  10:08:30,21006.0,21014.0,21004.0,21014.0,0,15,0.0,0
20100315  10:09:00,21013.0,21013.0,21007.0,21009.0,0,8,0.0,0
20100315  10:09:30,21011.0,21016.0,21009.0,21014.0,0,14,0.0,0
20100315  10:10:00,21016.0,21020.0,21014.0,21017.0,0,10,0.0,0
20100315  10:10:30,21014.0,21025.0,21014.0,21025.0,0,6,0.0,0
20100315  10:11:00,21027.0,21034.0,21027.0,21034.0,0,11,0.0,0
20100315  10:11:30,21036.0,21039.0,21034.0,21034.0,0,8,0.0,0
20100315  10:12:00,21036.0,21046.0,21033.0,21044.0,0,15,0.0,0
20100315  10:12:30,21046.0,21047.0,21036.0,21047.0,0,17,0.0,0
20100315  10:13:00,21049.0,21058.0,21044.0,21058.0,0,16,0.0,0
20100315  10:13:30,21060.0,21068.0,21058.0,21065.0,0,8,0.0,0
20100315  10:14:00,21067.0,21074.0,21067.0,21074.0,0,12,0.0,0
20100315  10:14:30,21076.0,21080.0,21070.0,21070.0,0,18,0.0,0
20100315  10:15:00,21068.0,21069.0,21059.0,21065.0,0,13,0.0,0
20100315  10:15:30,21062.0,21067.0,21061.0,21063.0,0,13,0.0,0
20100315  10:16:00,21061.0,21067.0,21058.0,21067.0,0,12,0.0,0
20100315  10:16:30,21066.0,21070.0,21065.0,21067.0,0,10,0.0,0
20100315  10:17:00,21070.0,21073.0,21069.0,21073.0,0,9,0.0,0
20100315  10:17:30,21072.0,21072.0,21069.0,21071.0,0,3,0.0,0
20100315  10:18:00,21074.0,21078.0,21072.0,21072.0,0,13,0.0,0
20100315  10:18:30,21074.0,21076.0,21069.0,21069.0,0,11,0.0,0
20100315  10:19:00,21065.0,21072.0,21065.0,21072.0,0,4,0.0,0
20100315  10:19:30,21069.0,21071.0,21064.0,21071.0,0,6,0.0,0
20100315  10:20:00,21072.0,21075.0,21068.0,21070.0,0,13,0.0,0
20100315  10:20:30,21072.0,21073.0,21067.0,21067.0,0,7,0.0,0
20100315  10:21:00,21070.0,21075.0,21066.0,21071.0,0,15,0.0,0
20100315  10:21:30,21068.0,21073.0,21066.0,21071.0,0,7,0.0,0
20100315  10:22:00,21067.0,21069.0,21064.0,21069.0,0,8,0.0,0
20100315  10:22:30,21072.0,21072.0,21066.0,21071.0,0,6,0.0,0
20100315  10:23:00,21067.0,21074.0,21065.0,21074.0,0,12,0.0,0
20100315  10:23:30,21076.0,21076.0,21069.0,21069.0,0,4,0.0,0
20100315  10:24:00,21068.0,21076.0,21065.0,21072.0,0,8,0.0,0
20100315  10:24:30,21075.0,21075.0,21069.0,21070.0,0,8,0.0,0
20100315  10:25:00,21067.0,21071.0,21063.0,21071.0,0,10,0.0,0
20100315  10:25:30,21069.0,21069.0,21060.0,21062.0,0,7,0.0,0
20100315  10:26:00,21064.0,21072.0,21063.0,21072.0,0,14,0.0,0
20100315  10:26:30,21069.0,21069.0,21062.0,21068.0,0,11,0.0,0
20100315  10:27:00,21070.0,21073.0,21063.0,21069.0,0,12,0.0,0
20100315  10:27:30,21066.0,21068.0,21063.0,21065.0,0,5,0.0,0
20100315  10:28:00,21064.0,21068.0,21057.0,21057.0,0,18,0.0,0
20100315  10:28:30,21055.0,21058.0,21053.0,21053.0,0,6,0.0,0
20100315  10:29:00,21056.0,21058.0,21051.0,21056.0,0,11,0.0,0
20100315  10:29:30,21058.0,21058.0,21050.0,21054.0,0,7,0.0,0
