date,open,high,low,close,volume,bar_count,wap,has_gaps
20100303  10:00:00,12066.0,12066.0,12025.0,12035.0,0,140,0.0,0
20100303  10:00:30,12039.0,12047.0,12029.0,12030.0,0,72,0.0,0
20100303  10:01:00,12032.0,12036.0,12010.0,12019.0,0,64,0.0,0
20100303  10:01:30,12022.0,12027.0,12015.0,12027.0,0,37,0.0,0
20100303  10:02:00,12028.0,12031.0,12012.0,12013.0,0,31,0.0,0
20100303  10:02:30,12012.0,12012.0,11998.0,11998.0,0,19,0.0,0
20100303  10:03:00,12000.0,12006.0,11981.0,11986.0,0,31,0.0,0
20100303  10:03:30,11987.0,11992.0,11983.0,11988.0,0,27,0.0,0
20100303  10:04:00,11990.0,12002.0,11989.0,12002.0,0,26,0.0,0
20100303  10:04:30,12005.0,12006.0,11993.0,11995.0,0,33,0.0,0
20100303  10:05:00,11998.0,12002.0,11987.0,11989.0,0,29,0.0,0
20100303  10:05:30,11988.0,11997.0,11987.0,11988.0,0,31,0.0,0
20100303  10:06:00,11991.0,11997.0,11986.0,11993.0,0,29,0.0,0
20100303  10:06:30,11991.0,11998.0,11991.0,11992.0,0,22,0.0,0
20100303  10:07:00,11994.0,12004.0,11993.0,11999.0,0,30,0.0,0
20100303  10:07:30,12000.0,12008.0,11997.0,11999.0,0,22,0.0,0
20100303  10:08:00,11998.0,12003.0,11997.0,11997.0,0,19,0.0,0
20100303  10:08:30,11999.0,12004.0,11993.0,11993.0,0,24,0.0,0
20100303  10:09:00,11995.0,11996.0,11986.0,11986.0,0,22,0.0,0
20100303  10:09:30,11988.0,11996.0,11986.0,11993.0,0,17,0.0,0
20100303  10:10:00,11994.0,11997.0,11988.0,11992.0,0,21,0.0,0
20100303  10:10:30,11991.0,11995.0,11983.0,11984.0,0,18,0.0,0
20100303  10:11:00,11985.0,11996.0,11985.0,11996.0,0,13,0.0,0
20100303  10:11:30,11993.0,11997.0,11989.0,11997.0,0,12,0.0,0
20100303  10:12:00,11996.0,11999.0,11989.0,11992.0,0,22,0.0,0
20100303  10:12:30,11996.0,11996.0,11989.0,11996.0,0,11,0.0,0
20100303  10:13:00,11998.0,12002.0,11991.0,12002.0,0,21,0.0,0
20100303  10:13:30,12003.0,12009.0,11999.0,12008.0,0,20,0.0,0
20100303  10:14:00,12011.0,12017.0,12003.0,12017.0,0,22,0.0,0
20100303  10:14:30,12016.0,12021.0,12014.0,12020.0,0,22,0.0,0
20100303  10:15:00,12022.0,12028.0,12021.0,12028.0,0,14,0.0,0
20100303  10:15:30,12029.0,12031.0,12025.0,12027.0,0,12,0.0,0
20100303  10:16:00,12025.0,12043.0,12025.0,12031.0,0,30,0.0,0
20100303  10:16:30,12032.0,12041.0,12032.0,12036.0,0,30,0.0,0
20100303  10:17:00,12033.0,12042.0,12031.0,12031.0,0,16,0.0,0
20100303  10:17:30,12035.0,12037.0,12030.0,12035.0,0,16,0.0,0
20100303  10:18:00,12036.0,12044.0,12033.0,12041.0,0,18,0.0,0
20100303  10:18:30,12044.0,12056.0,12044.0,12048.0,0,16,0.0,0
20100303  10:19:00,12046.0,12056.0,12046.0,12053.0,0,18,0.0,0
20100303  10:19:30,12056.0,12057.0,12046.0,12049.0,0,14,0.0,0
20100303  10:20:00,12051.0,12059.0,12050.0,12059.0,0,15,0.0,0
20100303  10:20:30,12056.0,12060.0,12050.0,12058.0,0,20,0.0,0
20100303  10:21:00,12055.0,12058.0,12048.0,12051.0,0,17,0.0,0
20100303  10:21:30,12053.0,12056.0,12051.0,12051.0,0,11,0.0,0
20100303  10:22:00,12048.0,12053.0,12046.0,12049.0,0,13,0.0,0
20100303  10:22:30,12051.0,12051.0,12041.0,12041.0,0,15,0.0,0
20100303  10:23:00,12042.0,12045.0,12040.0,12042.0,0,18,0.0,0
20100303  10:23:30,12041.0,12048.0,12040.0,12044.0,0,17,0.0,0
20100303  10:24:00,12043.0,12046.0,12039.0,12042.0,0,11,0.0,0
20100303  10:24:30,12043.0,12052.0,12043.0,12050.0,0,16,0.0,0
20100303  10:25:00,12049.0,12053.0,12044.0,12053.0,0,10,0.0,0
20100303  10:25:30,12050.0,12052.0,12044.0,12047.0,0,15,0.0,0
20100303  10:26:00,12044.0,12053.0,12041.0,12050.0,0,19,0.0,0
20100303  10:26:30,12048.0,12053.0,12046.0,12049.0,0,11,0.0,0
20100303  10:27:00,12050.0,12057.0,12047.0,12050.0,0,15,0.0,0
20100303  10:27:30,12052.0,12053.0,12046.0,12047.0,0,16,0.0,0
20100303  10:28:00,12044.0,12050.0,12042.0,12050.0,0,13,0.0,0
20100303  10:28:30,12047.0,12051.0,12044.0,12050.0,0,9,0.0,0
20100303  10:29:00,12053.0,12053.0,12045.0,12050.0,0,11,0.0,0
20100303  10:29:30,12048.0,12060.0,12045.0,12054.0,0,18,0.0,0
20100303  10:30:00,12057.0,12063.0,12057.0,12059.0,0,6,0.0,0
20100303  10:30:30,12062.0,12066.0,12061.0,12064.0,0,10,0.0,0
20100303  10:31:00,12062.0,12066.0,12054.0,12063.0,0,21,0.0,0
20100303  10:31:30,12066.0,12066.0,12056.0,12063.0,0,15,0.0,0
20100303  10:32:00,12061.0,12062.0,12054.0,12062.0,0,15,0.0,0
20100303  10:32:30,12059.0,12062.0,12052.0,12052.0,0,8,0.0,0
20100303  10:33:00,12053.0,12058.0,12051.0,12054.0,0,10,0.0,0
20100303  10:33:30,12051.0,12054.0,12048.0,12054.0,0,13,0.0,0
20100303  10:34:00,12056.0,12058.0,12051.0,12051.0,0,10,0.0,0
